                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      2.0099999999999998E+000      2.9999999999999999E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     275                  1.2349151903790982E+004                  2.0099999999999998E+000                  2.2760329831676640E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      580                  2.0099999802959463E+000                  9.9999998888899999E-001                  7.8132062326498763E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132062326498763E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3082145078079019E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3082145078079019E+001                  3.6313307230549379E+000                  9.3440803822575234E+001                  1.9705365657936591E+000                  1.2458656732395810E+000                  2.2493540643544518E+000                  1.7756365022407610E+002                  5.9602987965395622E+000                 -2.4506033366693440E+000                  1.1635736936137372E+001                  6.2156450874983671E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.3082145078079019E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7675600118715000E-006                                        0                                        0 
                                     280                  1.3337118260128409E+004                  2.0099999999999998E+000                  2.3093053655549669E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      583                  2.0099999798799950E+000                  9.9999998888899999E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2910450517333967E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2910450517333967E+001                  3.6326484352387514E+000                  8.9326638980940814E+001                  1.9509809934594020E+000                  1.2334524627048251E+000                  2.2741804854239636E+000                  1.8800979913219516E+002                  5.9722850684285271E+000                 -2.4145325212700057E+000                  1.1683813916945567E+001                  6.2157114743923159E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.2910450517333967E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5933478815314725E-006                                        0                                        0 
                                     285                  1.4402607688063821E+004                  2.0099999999999998E+000                  2.3413400494450016E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      593                  2.0099999796719334E+000                  9.9999998888899999E-001                  7.8132061660364949E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132061660364949E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2739654833394319E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2739654833394319E+001                  3.6339866749139675E+000                  8.5402001655300708E+001                  1.9314680498185630E+000                  1.2210195115339730E+000                  2.2990463877656677E+000                  1.9908859777013492E+002                  5.9842990712970909E+000                 -2.3783779940542069E+000                  1.1732004040424620E+001                  6.2157396420585187E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.2739654833394319E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4363296292459944E-006                                        0                                        0 
                                     290                  1.5536414457497311E+004                  2.0099999999999998E+000                  2.3703835907836619E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      587                  2.0099999792200696E+000                  9.9999998888899999E-001                  7.8132061882409554E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132061882409554E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2571868043317298E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2571868043317298E+001                  3.6352157123991304E+000                  8.1618516264474323E+001                  1.9117886955094352E+000                  1.2087217594090827E+000                  2.3236418920154485E+000                  2.1068901464145776E+002                  5.9961905589576023E+000                 -2.3425874811487213E+000                  1.1779705262630998E+001                  6.2154862760906249E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.2571868043317298E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2951186023992405E-006                                        0                                        0 
                                     295                  1.6766335329912399E+004                  2.0099999999999998E+000                  2.4037982319458502E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      590                  2.0099999789466554E+000                  9.9999998888899999E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2403924415743104E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2403924415743104E+001                  3.6364895888416475E+000                  7.8000666369338035E+001                  1.8920983129377908E+000                  1.1963288152382268E+000                  2.3484277803571603E+000                  2.2306312407913819E+002                  6.0081837602034147E+000                 -2.3064942150944678E+000                  1.1827809634914022E+001                  6.2149862953279478E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.2403924415743104E+001                 -3.9084985460889904E+001                 -9.8999999999999986E+001                 -1.1673083627266749E-006                                        0                                        0 
                                     300                  1.8079680465231380E+004                  2.0099999999999998E+000                  2.4337616015327410E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      591                  2.0099999785726483E+000                  9.9999998888899999E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2238393295049033E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2238393295049033E+001                  3.6377059894813928E+000                  7.4536894760106250E+001                  1.8723712958951235E+000                  1.1840325054374026E+000                  2.3730203999588086E+000                  2.3605891136814876E+002                  6.0200948255929161E+000                 -2.2706616655511458E+000                  1.1875574575256291E+001                  6.2145244137112421E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.2238393295049033E+001                 -3.8244418768669718E+001                 -9.8999999999999986E+001                 -1.0525613199676393E-006                                        0                                        0 
                                     305                  1.9496282513583832E+004                  2.0099999999999998E+000                  2.4622363112963437E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      589                  2.0099999782027695E+000                  9.9999998888899999E-001                  7.8132062326498763E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132062326498763E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2073643611266734E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2073643611266734E+001                  3.6389282547037505E+000                  7.1222470906083160E+001                  1.8526170364859822E+000                  1.1717108452881175E+000                  2.3976637202573787E+000                  2.4984100618327355E+002                  6.0320393302214406E+000                 -2.2347334904243330E+000                  1.1923467879610278E+001                  6.2142324818410044E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.2073643611266734E+001                 -3.7565536019184961E+001                 -9.8999999999999986E+001                 -9.4891799742588869E-007                                        0                                        0 
                                     310                  2.1019433129430083E+004                  2.0099999999999998E+000                  2.4974295980247225E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      593                  2.0099999777074524E+000                  9.9999998888899999E-001                  7.8132062548543368E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888899999E-001                  7.8132062548543368E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1910140138082358E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1910140138082358E+001                  3.6401928451076735E+000                  6.8084943838805728E+001                  1.8330510835624014E+000                  1.1593986880184801E+000                  2.4222880347966536E+000                  2.6441618491723750E+002                  6.0439830304285564E+000                 -2.1988092337452785E+000                  1.1971354038393006E+001                  6.2139523523377060E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.1910140138082358E+001                 -3.6984269999058696E+001                 -9.8999999999999986E+001                 -8.5580859669877050E-007                                        0                                        0 
                                     315                  2.2642913495861052E+004                  2.0099999999999998E+000                  2.5249044665143261E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      598                  2.0099999773223818E+000                  9.9999998403555956E-001                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998403555956E-001                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1749240434612224E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1749240434612224E+001                  3.6413819435526897E+000                  6.5075141041101773E+001                  1.8134151180537410E+000                  1.1472025083741169E+000                  2.4466803940853801E+000                  2.7969222515678717E+002                  6.0558244946174415E+000                 -2.1632043406428325E+000                  1.2018821612451829E+001                  6.2135838697312662E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.1749240434612224E+001                 -3.6423925401816035E+001                 -9.8999999999999986E+001                 -7.7219918687209899E-007                                        0                                        0 
                                     320                  2.4401196918783477E+004                  2.0099999999999998E+000                  2.5582823615493853E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      597                  2.0099999765539445E+000                  9.9999998403555956E-001                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998403555956E-001                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1588367139050463E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1588367139050463E+001                  3.6426034810103989E+000                  6.2194178483861783E+001                  1.7937497356448937E+000                  1.1349267422542761E+000                  2.4712319263250615E+000                  2.9595925561113313E+002                  6.0677521000138182E+000                 -2.1273488223035528E+000                  1.2066625902013289E+001                  6.2132241540159738E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.1588367139050463E+001                 -3.5868823237213775E+001                 -9.8999999999999986E+001                 -6.9646708573081437E-007                                        0                                        0 
                                     325                  2.6288732438131436E+004                  2.0099999999999998E+000                  2.5889893191541580E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      599                  2.0099999758774567E+000                  9.9999998403555956E-001                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998403555956E-001                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1428974138104024E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1428974138104024E+001                  3.6437969597796549E+000                  5.9433694183234131E+001                  1.7740327252696848E+000                  1.1226812795281595E+000                  2.4957228517772947E+000                  3.1312868328218627E+002                  6.0796580044292448E+000                 -2.0915613654602194E+000                  1.2114336436346674E+001                  6.2129560921042726E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.1428974138104024E+001                 -3.5321087837586475E+001                 -9.8999999999999986E+001                 -6.2821107509635214E-007                                        0                                        0 
                                     330                  2.8321651517552036E+004                  2.0099999999999998E+000                  2.6222856735039244E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      601                  2.0099999751897126E+000                  9.9999998403555956E-001                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998403555956E-001                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1270521017907530E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1270521017907530E+001                  3.6449635783459389E+000                  5.6779473759391841E+001                  1.7541913631026358E+000                  1.1104273613120661E+000                  2.5202306882094816E+000                  3.3130705818030839E+002                  6.0915814201055980E+000                 -2.0557297706963911E+000                  1.2162109269985576E+001                  6.2128115899859071E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.1270521017907530E+001                 -3.4777692089697538E+001                 -9.8999999999999986E+001                 -5.6643213452888132E-007                                        0                                        0 
                                     335                  3.0495397972765168E+004                  2.0099999999999998E+000                  2.6519436142391384E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      604                  2.0099999746172874E+000                  9.9999998403555956E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998403555956E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1114088084737626E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1114088084737626E+001                  3.6461839178765363E+000                  5.4289594007513728E+001                  1.7347165938944757E+000                  1.0982492976467921E+000                  2.5445868155400295E+000                  3.5041832998380926E+002                  6.1034390210931386E+000                 -2.0201043994167951E+000                  1.2209613458527002E+001                  6.2126813789733537E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.1114088084737626E+001                 -3.4242016182241926E+001                 -9.8999999999999986E+001                 -5.1131142816620696E-007                                        0                                        0 
                                     340                  3.2830274282028360E+004                  2.0099999999999998E+000                  2.6776061177501709E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      609                  2.0099999743697516E+000                  9.9999998646227972E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998646227972E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0958924373730989E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0958924373730989E+001                  3.6473810043883041E+000                  5.1901833843476908E+001                  1.7151827030128597E+000                  1.0860881791824479E+000                  2.5689090524687179E+000                  3.7060310401801939E+002                  6.1152861815736177E+000                 -1.9845108474999031E+000                  1.2257073517627854E+001                  6.2123890451214880E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.0958924373730989E+001                 -3.3711393523265805E+001                 -9.8999999999999986E+001                 -4.6153696782598195E-007                                        0                                        0 
                                     345                  3.5336384509492942E+004                  2.0099999999999998E+000                  2.7143940552446328E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      605                  2.0099999742167611E+000                  9.9999998646227972E-001                  7.8132061882409554E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998646227972E-001                  7.8132061882409554E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0805122223215335E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0805122223215335E+001                  3.6485209100558422E+000                  4.9598985976670200E+001                  1.6954727976749084E+000                  1.0739534151783958E+000                  2.5931785804768221E+000                  3.9190299321501118E+002                  6.1271150667710161E+000                 -1.9489725823335822E+000                  1.2304456611801028E+001                  6.2119309463761030E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.0805122223215335E+001                 -3.3186096854331367E+001                 -9.8999999999999986E+001                 -4.1653442199567673E-007                                        0                                        0 
                                     350                  3.8037676789798148E+004                  2.0099999999999998E+000                  2.7438497700010953E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      604                  2.0099999742142027E+000                  9.9999998646227972E-001                  7.8132061882409554E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998646227972E-001                  7.8132061882409554E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0652063022530529E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0652063022530529E+001                  3.6496514427605526E+000                  4.7389615222940115E+001                  1.6756831824864389E+000                  1.0617975421747408E+000                  2.6174903264841323E+000                  4.1446735205059787E+002                  6.1389726039180657E+000                 -1.9133579914937704E+000                  1.2351947948495397E+001                  6.2114269519776211E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.0652063022530529E+001                 -3.2664005933917188E+001                 -9.8999999999999986E+001                 -3.7580515644893522E-007                                        0                                        0 
                                     355                  4.0930408370902747E+004                  2.0099999999999998E+000                  2.7704655167052348E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      609                  2.0099999744281698E+000                  9.9999998646227983E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998646227983E-001                  7.8132062104454159E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0500744020890700E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0500744020890700E+001                  3.6507972322184159E+000                  4.5296960719402655E+001                  1.6560690632253405E+000                  1.0496989036284652E+000                  2.6416876035766839E+000                  4.3821536758478305E+002                  6.1507803695289489E+000                 -1.8778979732357242E+000                  1.2399235275308925E+001                  6.2110111552968861E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180598E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.0500744020890700E+001                 -3.2148511069490745E+001                 -9.8999999999999986E+001                 -3.3928356277712209E-007                                        0                                        0 
