                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      1.3999999999999999E+000      2.7000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     335                  5.8827253627966718E+004                  1.3999999999999999E+000                  2.9323273146631634E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      624                  1.3999999603166959E+000                  9.9999997057872014E-001                  7.8130871897036116E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997057872014E-001                  7.8130871897036116E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1553487805976314E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1553487805976314E+001                  3.5753683273545529E+000                  1.7315739094192846E+001                  1.2384410334355291E+000                  9.9174269846128527E-001                  2.6005319921687926E+000                  3.9859513361927623E+002                  6.0617807274150879E+000                 -1.8543453345242920E+000                  1.2326623657058102E+001                  6.2949513028673465E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.1553487805976314E+001                 -3.6047602594792338E+001                 -9.8999999999999986E+001                 -2.4426412677563265E-007                                        0                                        0 
                                     340                  6.3275877570959012E+004                  1.3999999999999999E+000                  2.9574432725825450E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      624                  1.3999999632416247E+000                  9.9999997057872014E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997057872014E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1398635731449335E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1398635731449335E+001                  3.5764027368060023E+000                  1.6550480826225510E+001                  1.2188106154617755E+000                  9.7985867057150977E-001                  2.6243000479483434E+000                  4.2101740292810501E+002                  6.0733002921960759E+000                 -1.8197171005086783E+000                  1.2372788453461833E+001                  6.2945825516950027E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962356E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.1398635731449335E+001                 -3.5514685535944409E+001                 -9.8999999999999986E+001                 -2.2059870749724156E-007                                        0                                        0 
                                     345                  6.7946985167792256E+004                  1.3999999999999999E+000                  2.9887714493541480E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      627                  1.3999999658611662E+000                  9.9999997057872014E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997057872014E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1248159272026212E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1248159272026212E+001                  3.5774336958022555E+000                  1.5837741732248883E+001                  1.1996932566006122E+000                  9.6823807314842181E-001                  2.6475412427945195E+000                  4.4416183921138582E+002                  6.0845739872883406E+000                 -1.7858387601004870E+000                  1.2417960167092120E+001                  6.2942035420974718E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962356E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.1248159272026212E+001                 -3.4998292017778773E+001                 -9.8999999999999986E+001                 -1.9969045634633994E-007                                        0                                        0 
                                     350                  7.3022800388124815E+004                  1.3999999999999999E+000                  3.0223504211386767E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      630                  1.3999999682512905E+000                  9.9999997668214680E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997668214680E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1096888920840030E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1096888920840030E+001                  3.5784572589097832E+000                  1.5145163484877804E+001                  1.1802739656977350E+000                  9.5648130148192789E-001                  2.6710547861275074E+000                  4.6887252655283720E+002                  6.0959869809706086E+000                 -1.7515426377918268E+000                  1.2463688105230792E+001                  6.2939541701975077E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962356E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.1096888920840030E+001                 -3.4479936363536041E+001                 -9.8999999999999986E+001                 -1.8052256450897700E-007                                        0                                        0 
                                     355                  7.8558796102674169E+004                  1.3999999999999999E+000                  3.0569485188083112E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      629                  1.3999999705205746E+000                  9.9999997668214680E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997668214680E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0944435544611418E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0944435544611418E+001                  3.5794610786038872E+000                  1.4468944583076709E+001                  1.1604368532708851E+000                  9.4455510588029379E-001                  2.6949071773307756E+000                  4.9534430851344018E+002                  6.1075712342752357E+000                 -1.7167249656679464E+000                  1.2510103124065072E+001                  6.2938562417909472E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962356E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0944435544611418E+001                 -3.3958242690577876E+001                 -9.8999999999999986E+001                 -1.6292623970642069E-007                                        0                                        0 
                                     360                  8.4478212605281311E+004                  1.3999999999999999E+000                  3.0791698915100167E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      630                  1.3999999725517369E+000                  9.9999997973386012E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997973386012E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0793828832059139E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0793828832059139E+001                  3.5804475378709673E+000                  1.3825083462776849E+001                  1.1406677618439340E+000                  9.3269764163265834E-001                  2.7186221058260465E+000                  5.2314503246954189E+002                  6.1190971380075991E+000                 -1.6820909931921135E+000                  1.2556278629417539E+001                  6.2937212155146938E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962356E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0793828832059139E+001                 -3.3443510338783334E+001                 -9.8999999999999986E+001                 -1.4713534587081452E-007                                        0                                        0 
                                     365                  9.0757891368230688E+004                  1.3999999999999999E+000                  3.1167877139739657E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      633                  1.3999999745038265E+000                  9.9999997973386012E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997973386012E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0646084332011570E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0646084332011570E+001                  3.5814410363503315E+000                  1.3219932303051248E+001                  1.1212292312096392E+000                  9.2099137935678210E-001                  2.7420346303777987E+000                  5.5212146335513160E+002                  6.1304837612023499E+000                 -1.6478913960751711E+000                  1.2601888317511971E+001                  6.2934894373328154E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962356E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0646084332011570E+001                 -3.2939176596797253E+001                 -9.8999999999999986E+001                 -1.3306509443720609E-007                                        0                                        0 
                                     370                  9.7569296242094366E+004                  1.3999999999999999E+000                  3.1420180796181056E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      635                  1.3999999763108795E+000                  9.9999998278557345E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998278557345E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0497942491190289E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0497942491190289E+001                  3.5824236466754655E+000                  1.2633795495655640E+001                  1.1015338426527683E+000                  9.0917846442807915E-001                  2.7656604602352051E+000                  5.8298913395495595E+002                  6.1419813946758621E+000                 -1.6133571132961217E+000                  1.2647938747235154E+001                  6.2932866261350195E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0497942491190289E+001                 -3.2434098507106107E+001                 -9.8999999999999986E+001                 -1.2020673580306829E-007                                        0                                        0 
                                     375                  1.0485460213386570E+005                  1.3999999999999999E+000                  3.1773418779754961E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      636                  1.3999999780467307E+000                  9.9999998278557345E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998278557345E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0351493112055486E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0351493112055486E+001                  3.5833743658112907E+000                  1.2073428416557588E+001                  1.0818306115198633E+000                  8.9742541058997705E-001                  2.7891665679114088E+000                  6.1541286092496387E+002                  6.1534275215505545E+000                 -1.5789732188744303E+000                  1.2693782291226599E+001                  6.2931443968592338E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0351493112055486E+001                 -3.1935403229157796E+001                 -9.8999999999999986E+001                 -1.0863081696046209E-007                                        0                                        0 
                                     380                  1.1274555784900242E+005                  1.3999999999999999E+000                  3.2109093142693688E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      636                  1.3999999795944500E+000                  9.9999998278557345E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998278557345E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0204943111797286E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0204943111797286E+001                  3.5843192681134104E+000                  1.1532848613850348E+001                  1.0619365912909895E+000                  8.8558859587130090E-001                  2.8128401973487613E+000                  6.4989051314709366E+002                  6.1649619039108394E+000                 -1.5443280686893908E+000                  1.2739976144902704E+001                  6.2930196844027875E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0204943111797286E+001                 -3.1436987901245825E+001                 -9.8999999999999986E+001                 -9.8100281729067580E-008                                        0                                        0 
                                     385                  1.2112565071372878E+005                  1.3999999999999999E+000                  3.2389924121427249E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      640                  1.3999999809747676E+000                  9.9999998583728678E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998583728678E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0061056011102657E+001                 -9.8999999999999986E+001                 -2.5587549631438399E+001                 -1.0061056011102655E+001                  3.5852619785763395E+000                  1.1023418244471527E+001                  1.0423162854885741E+000                  8.7389302204423502E-001                  2.8362313450028931E+000                  6.8585347751638699E+002                  6.1763660920314978E+000                 -1.5100850575590792E+000                  1.2785641389403258E+001                  6.2928499873995247E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.0061056011102657E+001                 -3.0948247101372278E+001                 -9.8999999999999986E+001                 -8.8704365085416588E-008                                        0                                        0 
                                     390                  1.3004668437415780E+005                  1.3999999999999999E+000                  3.2674362995823225E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      642                  1.3999999823799467E+000                  9.9999998583728678E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998583728678E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.9193844257031500E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9193844257031500E+000                  3.5861789710999603E+000                  1.0539163237467994E+001                  1.0228061312013708E+000                  8.6230395985339126E-001                  2.8594094693845808E+000                  7.2345157986305196E+002                  6.1876725398000607E+000                 -1.4761369558041233E+000                  1.2830911895670566E+001                  6.2926449516295402E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -9.9193844257031500E+000                 -3.0467632592466792E+001                 -9.8999999999999986E+001                 -8.0266760023108531E-008                                        0                                        0 
                                     395                  1.3967011092992191E+005                  1.3999999999999999E+000                  3.2957401898550986E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      642                  1.3999999835968355E+000                  9.9999998583728678E-001                  7.8130871897036116E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998583728678E-001                  7.8130871897036116E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.7780830552192679E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.7780830552192679E+000                  3.5870709174534969E+000                  1.0071796730943655E+001                  1.0031069522546585E+000                  8.5067047767296156E-001                  2.8826764337454400E+000                  7.6326690819930172E+002                  6.1990269585287878E+000                 -1.4420456578009808E+000                  1.2876375587813301E+001                  6.2923601623100400E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -9.7780830552192679E+000                 -2.9988877689926532E+001                 -9.8999999999999986E+001                 -7.2589515783069563E-008                                        0                                        0 
                                     400                  1.5000093016610906E+005                  1.3999999999999999E+000                  3.3269187212708475E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      643                  1.3999999846861129E+000                  9.9999998888900010E-001                  7.8130871897036116E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888900010E-001                  7.8130871897036116E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.6377890201647034E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.6377890201647034E+000                  3.5879780633223155E+000                  9.6269248947817783E+000                  9.8348758364553202E-001                  8.3904650163076078E-001                  2.9059243858298416E+000                  8.0523823052653597E+002                  6.2103781314722744E+000                 -1.4079682607704678E+000                  1.2921822640517021E+001                  6.2920119111062001E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -9.6377890201647034E+000                 -2.9514138450155635E+001                 -9.8999999999999986E+001                 -6.5663172934004066E-008                                        0                                        0 
                                     405                  1.6115895858314933E+005                  1.3999999999999999E+000                  3.3602626184967272E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      645                  1.3999999857544692E+000                  9.9999998888900010E-001                  7.8130871674991511E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998888900010E-001                  7.8130871674991511E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.4976953703550144E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.4976953703550144E+000                  3.5888648038294884E+000                  9.1975831153205228E+000                  9.6367372108723293E-001                  8.2736608933726563E-001                  2.9292852104168317E+000                  8.4973833306145275E+002                  6.2217914855785841E+000                 -1.3737068109802326E+000                  1.2967512236638365E+001                  6.2916819011064973E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338916E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -9.4976953703550144E+000                 -2.9040676841274976E+001                 -9.8999999999999986E+001                 -5.9360246382042474E-008                                        0                                        0 
                                     410                  1.7318353309768907E+005                  1.3999999999999999E+000                  3.3954970859077962E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      645                  1.3999999867886119E+000                  9.9999999013900009E-001                  7.8130871674991511E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999013900009E-001                  7.8130871674991511E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.3581946976682140E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.3581946976682140E+000                  3.5897484138444877E+000                  8.7861082805200574E+000                  9.4379655123326056E-001                  8.1566028438028093E-001                  2.9526968203308011E+000                  8.9680252078877356E+002                  6.2332348736892884E+000                 -1.3393570655556934E+000                  1.3013320936435573E+001                  6.2915327234773533E-001                  8.4150514363941842E-001                  1.3207447860009323E+000                  6.8299999999999994E-001                  2.8996913816348985E-001                  4.6461743245962348E-003                  1.2636602922338909E-002                  4.6461743245962348E-003                  1.2636602922338910E-002                  9.5619999999999961E-001                  4.0595679342888535E-001                 -9.3581946976682140E+000                 -2.8569830466345785E+001                 -9.8999999999999986E+001                 -5.3645085023492484E-008                                        0                                        0 
                                     415                  1.8595105674305680E+005                  1.3999999999999999E+000                  3.4055589398673209E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      652                  1.3999999877318603E+000                  9.9999999013899987E-001                  7.8130871008857697E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999013899987E-001                  7.8130871008857697E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.2212801033016358E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.2212801033016358E+000                  3.5906155918740086E+000                  8.3973098061572085E+000                  9.2414017612527311E-001                  8.0409774076724627E-001                  2.9758219075568704E+000                  9.4584921459853456E+002                  6.2445430890984106E+000                 -1.3054184130121564E+000                  1.3058587468451918E+001                  6.2914710715795430E-001                  8.4150514363941842E-001                  1.3207447860009323E+000                  6.8299999999999983E-001                  2.8996913816348979E-001                  4.6461743245962339E-003                  1.2636602922338907E-002                  4.6461743245962348E-003                  1.2636602922338910E-002                  9.5619999999999916E-001                  4.0595679342888530E-001                 -9.2212801033016358E+000                 -2.8108317060499555E+001                 -9.8999999999999986E+001                 -4.8538441231649607E-008                                        0                                        0 
