                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7
                        0                       47                       47                        0  0.1461807979441368E+002  0.0000000000000000E+000  0.5961263749223359E-010
                        0                       48                       48                        0  0.1491826085931860E+002  0.0000000000000000E+000  0.5035625610194335E-010
                        0                       49                       49                        0  0.1521160882351128E+002  0.0000000000000000E+000  0.4675328534842602E-010
                        0                       50                       50                        0  0.1550499161026549E+002  0.0000000000000000E+000  0.5034036489391570E-010
                        0                       51                       51                        0  0.1580524619717469E+002  0.0000000000000000E+000  0.5968602615922912E-010
                        0                       52                       52                        0  0.1611323492852269E+002  0.0000000000000000E+000  0.7067310057449232E-010
                        0                       53                       53                        0  0.1642612745304649E+002  0.0000000000000000E+000  0.7797296194081399E-010
                        0                       54                       54                        0  0.1674048855139259E+002  0.0000000000000000E+000  0.7808094637152800E-010
                        0                       55                       55                        0  0.1705315980738258E+002  0.0000000000000000E+000  0.7129410295912162E-010
                        0                       56                       56                        0  0.1736120840515494E+002  0.0000000000000000E+000  0.6133479523510952E-010
                        0                       57                       57                        0  0.1766288455936123E+002  0.0000000000000000E+000  0.5312456433006311E-010
                        0                       58                       58                        0  0.1795950109062859E+002  0.0000000000000000E+000  0.4984860062968303E-010
                        0                       59                       59                        0  0.1825625725655821E+002  0.0000000000000000E+000  0.5237139502057135E-010
                        0                       60                       60                        0  0.1855801584299234E+002  0.0000000000000000E+000  0.5920627135277151E-010
                        0                       61                       61                        0  0.1886552910315618E+002  0.0000000000000000E+000  0.6707448526463977E-010
                        0                       62                       62                        0  0.1917682685040263E+002  0.0000000000000000E+000  0.7221551932770210E-010
                        0                       63                       63                        0  0.1948916894899607E+002  0.0000000000000000E+000  0.7224240616159731E-010
                        0                       64                       64                        0  0.1979989799199488E+002  0.0000000000000000E+000  0.6771026328836781E-010
